REQ-00000,1000,1000,0.22879910469055176,1.9073486328125e-06,resnet18,0.6792914271354675,0.108861,WARM,True,['resnet18'],228.4768749959767,True,0.055927426050420094,0.09060921761962426,0.15290670061131534,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00001,1000,1000,0.24149608612060547,0.5174849033355713,resnet18,0.7569360136985779,0.109865,WARM,True,['resnet18'],239.72858302295208,True,0.055927426050420094,0.09164539585766183,0.15290670061131534,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00002,1000,1000,0.17844319343566895,0.9146459102630615,resnet18,0.4236365258693695,0.052477,WARM,True,['resnet18'],177.690917160362,True,0.055927426050420094,0.09330115627189565,0.15290670061131534,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00003,1000,1000,0.3071739673614502,3.1220736503601074,resnet34,0.9330905079841614,0.180026,WARM,True,['resnet34'],305.92550011351705,True,0.055927426050420094,0.08903984064470609,0.15290670061131534,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00004,1000,1000,0.19460415840148926,4.5336878299713135,resnet18,0.19457058608531952,0.057814,WARM,True,['resnet18'],193.42679204419255,True,0.055927426050420094,0.08903984064470609,0.15536393055018383,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00007,1000,1000,0.3930509090423584,5.34618067741394,resnet50,0.16709889471530914,0.226619,WARM,True,['resnet50'],392.989750020206,True,0.055927426050420094,3.960771195,3.940902451,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00005,1000,1000,1.0121521949768066,4.984391927719116,resnet34,0.3317272961139679,0.89619,WARM,True,['resnet34'],1012.0535409078002,True,0.055927426050420094,0.08570455658023547,0.15536393055018383,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00009,1000,1000,0.30065321922302246,6.33852481842041,resnet34,0.7354457974433899,0.205841,WARM,True,['resnet34'],300.58891605585814,True,0.055927426050420094,3.960771195,0.22923513749516544,4.009233359,0.717642647781975,0.5520355282846237
REQ-00008,1000,1000,1.1578660011291504,5.914254665374756,resnet50,0.304399698972702,0.984799,WARM,True,['resnet50'],1157.8259160742164,True,0.055927426050420094,3.960771195,3.940902451,0.29332911049661925,0.717642647781975,0.5520355282846237
REQ-00006,1000,1000,1.9567639827728271,5.121895790100098,resnet18,0.5293698906898499,1.784373,WARM,True,['resnet18'],1956.6469579003751,True,0.055927426050420094,0.08570455658023547,3.940902451,0.30091634499624365,0.717642647781975,0.5520355282846237
REQ-00010,1000,1000,0.32738208770751953,7.608392953872681,resnet34,0.2866460680961609,0.201479,WARM,True,['resnet34'],327.3553750477731,True,0.055927426050420094,0.2553781009222119,0.22671212374564892,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00011,1000,1000,0.13695621490478516,7.857235908508301,resnet18,0.3334135413169861,0.046907,WARM,True,['resnet18'],135.9241669997573,True,0.055927426050420094,0.2553781009222119,3.940902451,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00012,1000,1000,0.38348913192749023,9.19482684135437,resnet34,0.5563433766365051,0.21391,WARM,True,['resnet34'],383.42999992892146,True,0.055927426050420094,0.23440029082999073,0.22398421137108404,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00013,1000,1000,0.24961090087890625,9.427367925643921,resnet18,0.12814906239509583,0.1585,WARM,True,['resnet18'],249.54849993810058,True,0.055927426050420094,0.23440029082999073,3.940902451,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00014,1000,1000,0.6351680755615234,9.50648283958435,resnet34,0.8039644956588745,0.453242,WARM,True,['resnet34'],635.0577087141573,True,0.055927426050420094,3.960771195,0.22278239023397564,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00015,1000,1000,0.8100919723510742,10.254650831222534,resnet34,0.15879493951797485,0.646142,WARM,True,['resnet34'],809.5679166726768,True,0.055927426050420094,0.22656196174699164,0.24531355121057807,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00016,1000,1000,0.4605138301849365,11.831759691238403,resnet34,0.6091222763061523,0.232525,WARM,True,['resnet34'],460.3627920150757,True,0.055927426050420094,0.22656196174699164,0.2851588960895203,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00017,1000,1000,0.33145618438720703,16.7152898311615,resnet34,0.553537130355835,0.20318,WARM,True,['resnet34'],330.4056250490248,True,0.055927426050420094,0.22656196174699164,0.27965300648056823,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00018,1000,1000,0.41995811462402344,17.844526767730713,resnet34,0.7302007079124451,0.223459,WARM,True,['resnet34'],419.87812519073486,True,0.055927426050420094,0.22656196174699164,0.2717580058325114,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00020,1000,1000,0.252918004989624,18.55272078514099,resnet18,0.5102651119232178,0.113651,WARM,True,['resnet18'],252.07454105839133,True,0.055927426050420094,0.22656196174699164,3.940902451,0.36222269944695734,0.717642647781975,0.5520355282846237
REQ-00019,1000,1000,0.874068021774292,18.179667949676514,resnet34,0.6844836473464966,0.741498,WARM,True,['resnet34'],872.0907499082386,True,0.055927426050420094,0.22656196174699164,0.26674160524926027,0.36222269944695734,0.717642647781975,0.5520355282846237
