REQ-00007,100,0.001,85.82358193397522,resnet101,0.7086898684501648,85.0355,COLD,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00012,100,0.001,85.90291595458984,vit_b_16,0.8546339273452759,34.148355,COLD,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00001,100,0.001,116.67028188705444,resnet18,0.4620760381221771,15.888726,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00005,100,0.001,129.76060700416565,resnet34,0.5313401222229004,28.028965,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00004,100,0.001,148.22048807144165,resnet101,0.5682504773139954,82.498934,COLD,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00010,100,0.001,158.5229139328003,mobilenet_v3_small,0.6049168705940247,5.526973,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00008,100,0.001,174.83764719963074,resnet18,0.4377732276916504,14.549594,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00006,100,0.001,216.4186508655548,mobilenet_v3_small,0.3360370993614197,19.393015,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00009,100,0.001,228.26342511177063,mobilenet_v3_small,0.7225852608680725,0.128022,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00014,100,0.001,238.56818008422852,mobilenet_v3_small,0.7924704551696777,18.284842,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00011,100,0.001,247.3202052116394,resnet18,0.7065554857254028,14.659492,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00003,100,0.001,249.15740418434143,mobilenet_v3_small,0.8181301951408386,18.874768,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00013,100,0.001,253.19009828567505,vit_b_16,0.9078084230422974,27.260806,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00002,100,0.001,254.22708129882812,resnet101,0.6985587477684021,74.698404,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00000,100,0.001,255.25595211982727,vit_b_16,0.769946813583374,26.844986,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00001,100,0.005,78.43746304512024,vit_b_16,0.4174205958843231,26.855864,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00000,100,0.005,78.83334016799927,mobilenet_v3_small,0.874374270439148,19.843927,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00004,100,0.005,100.9068820476532,resnet18,0.6970838308334351,14.990141,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00002,100,0.005,113.01932787895203,vit_b_16,0.8915815353393555,26.574674,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00005,100,0.005,116.81614780426025,resnet101,0.7597413659095764,23.963507,COLD,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00003,100,0.005,124.13853812217712,vit_b_16,0.5717607736587524,24.003111,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00008,100,0.005,132.11422896385193,resnet34,0.5251160860061646,26.985696,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00009,100,0.005,152.24000787734985,mobilenet_v3_small,0.3909863829612732,19.554312,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00006,100,0.005,165.0902919769287,vit_b_16,0.5832633376121521,26.979944,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00007,100,0.005,174.42412304878235,resnet18,0.8011629581451416,14.116801,WARM,True,17.291287744809907,14.906691219414395,27.08949525392038,27.5198462481485,68.55911600066794,26.98679149935971
REQ-00010,100,0.005,195.68636012077332,vit_b_16,0.8775139451026917,26.933921,WARM,True,67.0037508105043,69.7024275559769,77.61847561204065,78.08468918912111,122.54389808768384,77.50721321126659
REQ-00012,100,0.005,210.67469906806946,resnet34,0.7118415832519531,27.237494,WARM,True,67.0037508105043,69.7024275559769,77.61847561204065,78.08468918912111,122.54389808768384,77.50721321126659
REQ-00013,100,0.005,220.74094891548157,mobilenet_v3_small,0.7420545816421509,6.002635,WARM,True,129.64532966397707,123.70906233785489,140.2600544655134,132.09132397099907,176.5505328695618,140.14879206473933
REQ-00011,100,0.005,226.81583070755005,mobilenet_v3_small,0.9962736368179321,19.751459,WARM,True,67.0037508105043,69.7024275559769,77.61847561204065,78.08468918912111,122.54389808768384,79.943520777181
REQ-00014,100,0.005,227.73416805267334,resnet34,0.6811116337776184,27.286136,WARM,True,121.01038559238228,123.70906233785489,131.62511039391862,140.72626804259386,174.10495343691622,133.95942742579015
REQ-00003,100,0.01,67.64387464523315,resnet101,0.45943960547447205,19.553228,WARM,True,15.200206976734542,13.920634857607094,26.79904810552687,31.433366009700947,57.839196808141594,26.245201790437346
REQ-00002,100,0.01,78.29447293281555,mobilenet_v3_small,0.517143189907074,20.060126,WARM,True,15.200206976734542,13.920634857607094,26.79904810552687,31.433366009700947,57.839196808141594,26.245201790437346
REQ-00000,100,0.01,78.66128706932068,resnet34,0.9026270508766174,26.701096,WARM,True,15.200206976734542,13.920634857607094,26.79904810552687,31.433366009700947,57.839196808141594,26.245201790437346
REQ-00001,100,0.01,97.47874999046326,vit_b_16,0.5989093780517578,23.11656,WARM,True,15.200206976734542,13.920634857607094,26.79904810552687,31.433366009700947,57.839196808141594,26.245201790437346
REQ-00005,100,0.01,103.68830180168152,mobilenet_v3_small,0.9734052419662476,6.98567,WARM,True,48.80474401218052,53.76875825640144,61.37015523503888,66.39066629789413,94.99698299620482,60.77015506035856
REQ-00004,100,0.01,129.4960277080536,mobilenet_v3_small,0.7978523969650269,19.891878,WARM,True,15.200206976734542,13.920634857607094,26.79904810552687,31.433366009700947,57.839196808141594,26.245201790437346
REQ-00007,100,0.01,130.67133688926697,resnet18,0.6883167028427124,14.680778,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00008,100,0.01,145.08344888687134,mobilenet_v3_small,0.7438603043556213,19.917681,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00009,100,0.01,157.49587202072144,vit_b_16,0.7416025400161743,27.745574,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00006,100,0.01,157.66183495521545,resnet18,0.3629116714000702,14.919494,WARM,True,64.48547667490486,67.08013242415574,77.05088789776322,79.70204046564842,108.30835716395913,74.08152922811286
REQ-00010,100,0.01,211.94283604621887,resnet18,0.711223304271698,14.581762,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00013,100,0.01,212.0575041770935,resnet34,0.9886723160743713,27.201687,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00011,100,0.01,218.98830318450928,resnet18,0.9994497895240784,15.368652,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00014,100,0.01,224.95637464523315,mobilenet_v3_small,0.9860767126083374,18.97358,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00012,100,0.01,225.99115681648254,resnet101,0.7399231791496277,61.593224,WARM,True,64.48547667490486,69.44949091912576,77.05088789776322,82.07139896061847,110.67771565892916,76.45088772308289
REQ-00002,100,0.03,69.88085293769836,resnet34,0.9867021441459656,26.851619,WARM,True,16.570078081691978,19.782373971400002,28.806526550053345,40.62190080264014,51.27175590753739,28.666739086202366
REQ-00000,100,0.03,78.83540201187134,mobilenet_v3_small,0.8038652539253235,7.082564,WARM,True,15.295456690792596,14.318269021305753,26.590639892356933,37.497139202437054,51.27175590753739,26.461605310340644
REQ-00001,100,0.03,79.35438585281372,resnet34,0.819334089756012,27.115448,WARM,True,15.295456690792596,14.318269021305753,26.590639892356933,37.497139202437054,51.27175590753739,26.461605310340644
REQ-00003,100,0.03,97.77984404563904,resnet101,0.8263721466064453,77.377738,WARM,True,16.570078081691978,21.430905135683336,28.806526550053345,40.62190080264014,55.544402233165506,28.666739086202366
REQ-00005,100,0.03,107.36815690994263,mobilenet_v3_small,0.579011082649231,19.854172,WARM,True,48.51017006326478,53.37099711725614,60.74661853162614,72.56199278421295,87.4844942147383,60.60683106777516
REQ-00004,100,0.03,132.52114725112915,resnet18,0.6506783962249756,15.274281,WARM,True,48.807747599207545,53.668574653198895,61.04419606756891,72.85957032015571,87.78207175068107,60.90440860371793
REQ-00008,100,0.03,147.41655325889587,resnet101,0.9034446477890015,9.69257,WARM,True,110.0014591025601,114.86228615655148,122.23790757092148,134.05328182350829,148.97578325403364,122.0981201070705
REQ-00009,100,0.03,160.59960770606995,resnet18,0.8456522226333618,14.979657,WARM,True,110.0014591025601,114.86228615655148,122.23790757092148,134.05328182350829,148.97578325403364,122.0981201070705
