REQ-00365,20000,500,954.2785217761993,180.17791271209717,mobilenet_v3_small,0.43637141585350037,8.825251,WARM,True,['mobilenet_v3_small'],954282.8857498243,Skipped,21.22883495141014,21.257689801714246,31.070947697572503,36.2219550439504,21.93424214624055,31.99056791918629
REQ-00366,20000,500,955.7569811344147,182.84045886993408,mobilenet_v3_small,0.27099546790122986,9.385398,WARM,True,['mobilenet_v3_small'],955761.3280001096,Skipped,21.33648265658159,21.365337506885698,31.757875761645355,36.329602749121854,22.041889851412,32.09821562435774
REQ-00367,20000,500,960.3106229305267,183.68388772010803,mobilenet_v3_small,0.9992666840553284,9.539216,WARM,True,['mobilenet_v3_small'],960314.8516668007,Skipped,22.038359459277277,22.067214309581384,32.45975256434104,36.01324413984715,22.743766654107688,32.80009242705343
REQ-00368,20000,500,961.2685701847076,183.88213777542114,mobilenet_v3_small,0.8274866938591003,8.740519,WARM,True,['mobilenet_v3_small'],961272.819916252,Skipped,22.044020954596466,22.072875804900573,32.465414059660226,36.01890563516634,22.749428149426876,32.80575392237262
REQ-00371,20000,500,962.0671458244324,184.6996717453003,mobilenet_v3_small,0.2917267680168152,0.312419,WARM,True,['mobilenet_v3_small'],962071.5300422162,Skipped,22.11199854548017,22.140853395784273,32.49745332065452,36.08688322605005,22.817405740310576,32.87373151325632
REQ-00372,20000,500,962.0380747318268,184.78499484062195,mobilenet_v3_small,0.8023346662521362,0.057748,WARM,True,['mobilenet_v3_small'],962042.4805837683,Skipped,22.117660040799354,22.14651489110346,32.50311481597372,36.09254472136923,22.823067235629765,32.879393008575505
REQ-00369,20000,500,963.6880087852478,184.5498607158661,mobilenet_v3_small,0.3333780765533447,9.677125,WARM,True,['mobilenet_v3_small'],963692.3638749868,Skipped,22.049682449915654,22.078537300219757,32.471075554979414,36.02456713048553,22.755089644746064,32.811415417691805
REQ-00370,20000,500,968.8213851451874,184.62620282173157,mobilenet_v3_small,0.7601078748703003,9.351443,WARM,True,['mobilenet_v3_small'],968825.4986251704,Skipped,22.055343945234846,22.07074647224336,32.42734639711361,36.016776302509136,22.747298816769664,32.803624589715405
REQ-00373,20000,500,971.0584797859192,185.15526580810547,mobilenet_v3_small,0.13761954009532928,9.303857,WARM,True,['mobilenet_v3_small'],971062.8687497228,Skipped,22.123321536118542,22.15217638642265,32.5087763112929,36.09820621668842,22.828728730948953,32.88505450389469
REQ-00374,20000,500,973.5408239364624,185.767395734787,mobilenet_v3_small,0.4859670102596283,5.961735,WARM,True,['mobilenet_v3_small'],973545.1821251772,Skipped,22.179976136363866,22.20883098666797,31.866010372971097,36.15486081693374,22.885383331194273,32.94170910414002
REQ-00376,20000,500,979.2823452949524,186.24847674369812,mobilenet_v3_small,0.5219897031784058,6.147264,WARM,True,['mobilenet_v3_small'],979286.8092916906,Skipped,22.01340351363757,22.042258363941674,31.699437750244797,35.79220545676743,22.718810708467977,32.77513648141372
REQ-00375,20000,500,979.5507628917694,186.17125988006592,mobilenet_v3_small,0.3364291787147522,9.594126,WARM,True,['mobilenet_v3_small'],979555.2038331516,Skipped,22.007742018318382,22.036596868622485,31.693776254925613,35.786543961448245,22.71314921314879,32.76947498609453
REQ-00377,20000,500,981.533185005188,187.4786307811737,mobilenet_v3_small,0.828065812587738,3.565129,WARM,True,['mobilenet_v3_small'],981536.794540938,Skipped,22.831896023993217,22.860750874297324,32.517930260600444,36.61069796712307,23.537303218823627,33.59362899176937
REQ-00378,20000,500,981.9469282627106,187.67820072174072,mobilenet_v3_small,0.535079836845398,3.789925,WARM,True,['mobilenet_v3_small'],981951.3112921268,Skipped,22.88855062423854,22.917405474542644,32.95887075113536,36.6673525673684,23.593957819068947,33.65028359201469
REQ-00380,20000,500,982.4296610355377,188.9382917881012,mobilenet_v3_small,0.3104971945285797,2.097689,WARM,True,['mobilenet_v3_small'],982434.141207952,Skipped,22.89987361487692,22.928728465181024,32.97019374177373,36.67867555800678,23.605280809707327,33.66160658265307
REQ-00379,20000,500,988.8152658939362,188.288094997406,mobilenet_v3_small,0.9287652969360352,8.103119,WARM,True,['mobilenet_v3_small'],988819.7032078169,Skipped,22.89421211955773,22.923066969861832,32.96453224645454,36.67301406268759,23.599619314388136,33.655945087333876
REQ-00381,20000,500,989.0397820472717,190.10750579833984,mobilenet_v3_small,0.651002049446106,9.624755,WARM,True,['mobilenet_v3_small'],989044.2378753796,Skipped,22.90553511019611,22.934389960500212,32.97585523709292,36.68433705332597,23.610942305026516,33.66726807797226
REQ-00382,20000,500,988.0273201465607,191.55468702316284,mobilenet_v3_small,0.4868509769439697,8.271867,WARM,True,['mobilenet_v3_small'],988031.8188751116,Skipped,22.911196605515293,22.9400514558194,32.9815167324121,36.68999854864516,23.616603800345704,33.67292957329145
REQ-00383,20000,500,990.3748152256012,191.6561439037323,mobilenet_v3_small,0.613381564617157,4.890367,WARM,True,['mobilenet_v3_small'],990379.3512093835,Skipped,22.91685810083449,22.945712951138592,32.9871782277313,36.69566004396435,23.622265295664896,33.66513874531505
REQ-00386,20000,500,995.9447150230408,192.6013638973236,mobilenet_v3_small,0.6599648594856262,6.538304,WARM,True,['mobilenet_v3_small'],995949.1821657866,Skipped,22.984835691718185,23.01369054202229,32.48489174487562,36.763637634848045,23.690242886548592,33.746568659494336
REQ-00384,20000,500,996.8239109516144,191.8586549758911,mobilenet_v3_small,0.6188575625419617,9.545646,WARM,True,['mobilenet_v3_small'],996828.4266246483,Skipped,22.97351270107981,23.002367551383912,32.47356875423724,36.75231464420967,23.67891989591022,33.73524566885596
REQ-00385,20000,500,996.8815498352051,192.20023775100708,mobilenet_v3_small,0.3387230336666107,9.431416,WARM,True,['mobilenet_v3_small'],996886.0661252402,Skipped,22.979174196398997,23.0080290467031,32.47923024955644,36.75797613952886,23.684581391229408,33.74090716417515
REQ-00388,20000,500,998.0830509662628,192.95373487472534,mobilenet_v3_small,0.5720258951187134,2.451738,WARM,True,['mobilenet_v3_small'],998087.6154168509,Skipped,22.996158682356565,23.02501353266067,32.496214735514,36.77496062548642,23.701565877186972,33.75789165013271
REQ-00390,20000,500,998.0180430412292,194.04105496406555,mobilenet_v3_small,0.3023527264595032,0.999802,WARM,True,['mobilenet_v3_small'],998022.5620409474,Skipped,22.880579164556398,22.9094340148605,32.77719724301507,35.30254109399024,23.58598635938681,33.64231213233255
REQ-00387,20000,500,999.5033421516418,192.7519109249115,mobilenet_v3_small,0.19053973257541656,7.044454,WARM,True,['mobilenet_v3_small'],999507.8964168206,Skipped,22.990497187037377,23.01935203734148,32.490553240194814,36.76929913016724,23.695904381867784,33.752230154813525
REQ-00392,20000,500,999.0467801094055,195.05464673042297,mobilenet_v3_small,0.4650748074054718,0.995994,WARM,True,['mobilenet_v3_small'],999051.2923751958,Skipped,23.72228182371886,23.751136674022966,33.618899902177525,36.1442437531527,24.42768901854927,34.48401479149501
REQ-00393,20000,500,999.1678912639618,195.85416173934937,mobilenet_v3_small,0.6590251326560974,0.998447,WARM,True,['mobilenet_v3_small'],999172.3823342472,Skipped,23.72794331903805,23.756798169342154,33.62456139749672,36.149905248471896,24.43335051386846,34.4896762868142
REQ-00394,20000,500,999.2531819343567,196.79408884048462,mobilenet_v3_small,0.6360001564025879,0.999367,WARM,True,['mobilenet_v3_small'],999257.6842498966,Skipped,23.733604814357243,23.76245966466135,33.63022289281591,36.155566743791084,24.439012009187653,34.49533778213339
REQ-00389,20000,500,1005.567095041275,193.03863668441772,mobilenet_v3_small,0.3970569670200348,9.88215,WARM,True,['mobilenet_v3_small'],1005571.5793333948,Skipped,23.001820177675754,23.030675027979857,32.50187623083319,36.78062212080562,23.70722737250616,33.7635531454519
REQ-00391,20000,500,1007.053512096405,194.54474091529846,mobilenet_v3_small,0.924802303314209,9.34809,WARM,True,['mobilenet_v3_small'],1007058.06474993,Skipped,23.716620328399667,23.74547517870377,33.613238406858336,36.13858225783351,24.422027523230078,34.47835329617582
REQ-00395,20000,500,1010.6559660434723,197.57705879211426,mobilenet_v3_small,0.5342217683792114,9.600532,WARM,True,['mobilenet_v3_small'],1010660.4737918824,Skipped,24.54274133160933,24.57159618191344,34.8339405328391,36.885917265383426,25.248148526439742,35.30447429938548
REQ-00396,20000,500,1013.1491148471832,198.15527081489563,mobilenet_v3_small,0.5971757769584656,8.533783,WARM,True,['mobilenet_v3_small'],1013153.7085422315,Skipped,24.599395931854655,24.62825078215876,35.24457826024509,36.94257186562876,25.304803126685062,35.361128899630806
REQ-00397,20000,500,1018.7842752933502,198.76637387275696,mobilenet_v3_small,0.741740882396698,9.371811,WARM,True,['mobilenet_v3_small'],1018788.8749581762,Skipped,24.720495960321703,24.74935081062581,34.788243411490065,37.0636718940958,25.425903155152113,35.482228928097854
REQ-00398,20000,500,1020.2998929023743,200.42571592330933,mobilenet_v3_small,0.6692227721214294,9.482925,WARM,True,['mobilenet_v3_small'],1020304.4722499326,Skipped,24.61270727049794,24.641562120802043,33.92791935716644,36.955883204272034,25.31811446532835,35.37444023827409
REQ-00399,20000,500,1020.5205888748169,200.75312781333923,mobilenet_v3_small,0.5188279151916504,8.603308,WARM,True,['mobilenet_v3_small'],1020525.2199582756,Skipped,24.61836876581713,24.647223616121238,33.93358085248563,36.96154469959123,25.32377596064754,35.38010173359328
REQ-00400,20000,500,1026.3313391208649,200.9497048854828,mobilenet_v3_small,0.37742018699645996,9.665418,WARM,True,['mobilenet_v3_small'],1026335.7511251234,Skipped,24.624030261136323,24.652885111440426,33.93924234780482,36.96720619491042,25.329437455966733,35.385763228912474
REQ-00404,20000,500,1025.0665652751923,202.93184781074524,mobilenet_v3_small,0.39952337741851807,2.366791,WARM,True,['mobilenet_v3_small'],1025071.2188747711,Skipped,25.415153088325727,25.44400793862983,34.730365174994226,38.58338065100606,26.120560283156134,36.17688605610188
REQ-00401,20000,500,1029.139219045639,201.19221687316895,mobilenet_v3_small,0.6546227335929871,9.64446,WARM,True,['mobilenet_v3_small'],1029143.9254172146,Skipped,24.629691756455514,24.65854660675962,33.94490384312402,36.97286769022961,25.335098951285925,35.39142472423166
REQ-00402,20000,500,1028.6760168075562,202.32189393043518,mobilenet_v3_small,0.23555655777454376,9.719739,WARM,True,['mobilenet_v3_small'],1028680.7151250541,Skipped,24.635353251774706,24.66420810207881,33.950565338443205,36.9785291855488,25.340760446605117,35.39708621955086
REQ-00403,20000,500,1028.5596599578857,202.71128869056702,mobilenet_v3_small,0.40067166090011597,8.46226,WARM,True,['mobilenet_v3_small'],1028564.3549580127,Skipped,25.409491593006535,25.43834644331064,34.72470367967504,38.577719155686864,26.114898787836943,36.17122456078268
REQ-00407,20000,500,1029.87810587883,205.1127347946167,mobilenet_v3_small,0.4226725399494171,3.995087,WARM,True,['mobilenet_v3_small'],1029882.8069171868,Skipped,25.483130679209435,25.51198552951354,35.260856629494725,38.65135824188977,26.188537874039845,36.24486364698559
REQ-00405,20000,500,1032.6664669513702,203.7247657775879,mobilenet_v3_small,0.8074310421943665,9.164055,WARM,True,['mobilenet_v3_small'],1032671.1817500181,Skipped,25.42081458364492,25.449669433949023,34.73602667031342,38.589042146325255,26.126221778475326,36.18254755142107
REQ-00409,20000,500,1032.8246550559998,205.51288485527039,mobilenet_v3_small,0.48821184039115906,3.27878,WARM,True,['mobilenet_v3_small'],1032829.3410842307,Skipped,25.494453669847818,25.523308520151925,35.27217962013311,38.66268123252815,26.19986086467823,36.256186637623976
REQ-00408,20000,500,1033.2821280956268,205.1878457069397,mobilenet_v3_small,0.3519999384880066,7.228501,WARM,True,['mobilenet_v3_small'],1033286.8523746729,Skipped,25.488792174528626,25.517647024832733,35.26651812481391,38.657019737208955,26.194199369359037,36.25052514230478
REQ-00406,20000,500,1034.6233139038086,205.03526973724365,mobilenet_v3_small,0.7959005832672119,9.3262,WARM,True,['mobilenet_v3_small'],1034627.9663331807,Skipped,25.477469183890243,25.50632403419435,35.25519513417553,38.64569674657057,26.182876378720653,36.2392021516664
REQ-00414,20000,500,1032.6443121433258,208.35688185691833,mobilenet_v3_small,0.46068260073661804,0.710376,WARM,True,['mobilenet_v3_small'],1032648.9625424147,Skipped,25.522761146443777,25.551615996747884,35.300487096729064,38.690988709124106,26.228168341274188,36.28449411421993
REQ-00415,20000,500,1032.8511328697205,209.17270302772522,mobilenet_v3_small,0.5158904790878296,1.007942,WARM,True,['mobilenet_v3_small'],1032855.8086669073,Skipped,25.52842264176297,25.557277492067076,35.30614859204826,38.6966502044433,26.23382983659338,36.29015560953913
REQ-00416,20000,500,1032.9060690402985,210.14599680900574,mobilenet_v3_small,0.7739486694335938,0.99738,WARM,True,['mobilenet_v3_small'],1032910.4822087102,Skipped,25.53408413708216,25.562938987386268,35.31181008736745,38.70231169976249,26.23949133191257,36.295817104858315
REQ-00411,20000,500,1037.3772621154785,205.68173694610596,mobilenet_v3_small,0.44973522424697876,4.716838,WARM,True,['mobilenet_v3_small'],1037382.0412917994,Skipped,25.5057766604862,25.53463151079031,35.28350261077149,38.674004223166534,26.211183855316612,36.26750962826236
REQ-00417,20000,500,1033.5669248104095,210.39241766929626,mobilenet_v3_small,0.5048546195030212,1.00168,WARM,True,['mobilenet_v3_small'],1033571.6280001216,Skipped,25.539745632401353,25.56860048270546,35.31747158268664,38.707973195081685,26.245152827231763,36.30147860017751
REQ-00410,20000,500,1040.5073761940002,205.6069118976593,mobilenet_v3_small,0.4408358037471771,9.744922,WARM,True,['mobilenet_v3_small'],1040512.1254166588,Skipped,25.50011516516701,25.528970015471117,35.2778411154523,38.66834272784734,26.20552235999742,36.261848132943165
REQ-00412,20000,500,1042.2769451141357,205.7751898765564,mobilenet_v3_small,0.4459380805492401,9.568278,WARM,True,['mobilenet_v3_small'],1042281.6946250387,Skipped,25.511438155805394,25.5402930061095,35.28916410609068,38.67966571848572,26.216845350635804,36.27317112358155
REQ-00413,20000,500,1042.1733260154724,207.33227276802063,mobilenet_v3_small,0.5897892117500305,9.845037,WARM,True,['mobilenet_v3_small'],1042178.0456667766,Skipped,25.517099651124585,25.545954501428692,35.294825601409876,38.68532721380492,26.222506845954996,36.27883261890074
REQ-00419,20000,500,1047.2620911598206,211.73880982398987,mobilenet_v3_small,0.1630805879831314,3.013761,WARM,True,['mobilenet_v3_small'],1047266.8152921833,Skipped,25.75504104274427,25.783895893048374,36.51670841930156,38.923268605424596,26.460448237574678,36.51677401052042
REQ-00418,20000,500,1047.6671500205994,211.66610193252563,mobilenet_v3_small,0.6690490245819092,9.745187,WARM,True,['mobilenet_v3_small'],1047671.9114589505,Skipped,25.74937954742508,25.778234397729182,36.51104692398236,38.9176071101054,26.454786742255486,36.511112515201226
REQ-00420,20000,500,1047.9338631629944,212.1152687072754,mobilenet_v3_small,0.553849458694458,1.002785,WARM,True,['mobilenet_v3_small'],1047938.2533747703,Skipped,25.760702538063462,25.789557388367566,36.52236991462075,38.928930100743784,26.46610973289387,36.52243550583961
REQ-00422,20000,500,1047.1501622200012,213.8671727180481,mobilenet_v3_small,0.3947799801826477,1.006631,WARM,True,['mobilenet_v3_small'],1047154.5686670579,Skipped,25.772025528701846,25.80088037900595,36.53369290525913,38.94025309138217,26.477432723532253,36.533758496477994
REQ-00423,20000,500,1047.875610113144,214.22017979621887,mobilenet_v3_small,0.8840958476066589,0.988788,WARM,True,['mobilenet_v3_small'],1047880.3393752314,Skipped,25.777687024021038,25.80654187432514,36.539354400578326,38.94591458670136,26.483094218851445,36.53941999179719
REQ-00424,20000,500,1048.6635320186615,214.35539984703064,mobilenet_v3_small,0.5996232628822327,1.005832,WARM,True,['mobilenet_v3_small'],1048668.1891246699,Skipped,25.78334851934023,25.812203369644333,36.545015895897514,38.95157608202055,26.488755714170637,36.54508148711638
REQ-00421,20000,500,1056.1543989181519,212.49736189842224,mobilenet_v3_small,0.44845762848854065,9.289642,WARM,True,['mobilenet_v3_small'],1056159.1093330644,Skipped,25.766364033382654,25.795218883686758,36.52803140993994,38.93459159606298,26.47177122821306,36.528097001158805
REQ-00425,20000,500,1053.4100632667542,215.64744591712952,mobilenet_v3_small,0.5404298901557922,3.860016,WARM,True,['mobilenet_v3_small'],1053414.6972498856,Skipped,26.376343790848495,26.405198641152598,33.5178390408342,39.9746880612111,27.0817509856789,37.13807675862464
REQ-00427,20000,500,1055.248780965805,216.78602075576782,mobilenet_v3_small,0.5461132526397705,3.011359,WARM,True,['mobilenet_v3_small'],1055253.4253327176,Skipped,26.387666781486878,26.41652163179098,33.52916203147258,39.98601105184948,27.093073976317285,37.149399749263026
REQ-00428,20000,500,1055.2175860404968,217.78079795837402,mobilenet_v3_small,0.5720258951187134,1.001445,WARM,True,['mobilenet_v3_small'],1055222.3743330687,Skipped,26.444321381732202,26.47317623203631,33.58581663171791,40.04266565209481,27.149728576562612,37.206054349508356
REQ-00429,20000,500,1056.215969800949,217.86022877693176,mobilenet_v3_small,0.8829410076141357,1.019158,WARM,True,['mobilenet_v3_small'],1056220.7846250385,Skipped,26.449982877051394,26.4788377273555,33.5914781270371,40.048327147414,27.155390071881804,37.21171584482755
REQ-00430,20000,500,1056.9523630142212,218.069828748703,mobilenet_v3_small,0.8607414364814758,0.980902,WARM,True,['mobilenet_v3_small'],1056957.2280831635,Skipped,26.455644372370585,26.484499222674692,33.597139622356295,40.053988642733195,27.161051567200996,37.21737734014674
REQ-00426,20000,500,1059.312720298767,216.1856508255005,mobilenet_v3_small,0.1762685328722,6.957479,WARM,True,['mobilenet_v3_small'],1059317.5832079723,Skipped,26.382005286167686,26.41086013647179,33.52350053615339,39.980349556530285,27.087412480998093,37.14373825394384
REQ-00431,20000,500,1057.8716979026794,218.15029406547546,mobilenet_v3_small,0.4588160812854767,0.977215,WARM,True,['mobilenet_v3_small'],1057876.5232088044,Skipped,26.461305867689777,26.490160717993884,33.60280111767548,40.05965013805238,27.166713062520188,37.223038835465935
REQ-00433,20000,500,1059.389596939087,218.6857738494873,mobilenet_v3_small,0.22689101099967957,1.99924,WARM,True,['mobilenet_v3_small'],1059394.0921248868,Skipped,26.47262885832816,26.501483708632268,33.61412410831387,40.07097312869077,27.17803605315857,37.23436182610432
REQ-00436,20000,500,1064.7797310352325,219.23002791404724,mobilenet_v3_small,0.5851613879203796,1.431862,WARM,True,['mobilenet_v3_small'],1064784.547209274,Skipped,26.489613344285736,26.518468194589843,33.631108594271446,40.087957614648346,27.195020539116147,37.25134631206189
REQ-00437,20000,500,1065.6212530136108,219.34157991409302,mobilenet_v3_small,0.5629947781562805,1.000466,WARM,True,['mobilenet_v3_small'],1065624.5466670953,Skipped,26.495274839604928,26.524129689909035,33.636770089590634,40.093619109967534,27.20068203443534,37.257007807381086
REQ-00432,20000,500,1066.8158881664276,218.526713848114,mobilenet_v3_small,0.39952337741851807,9.8304,WARM,True,['mobilenet_v3_small'],1066820.7377502695,Skipped,26.46696736300897,26.495822213313076,33.60846261299468,40.06531163337158,27.17237455783938,37.228700330785124
REQ-00438,20000,500,1066.3772287368774,219.58519983291626,mobilenet_v3_small,0.32885056734085083,0.998145,WARM,True,['mobilenet_v3_small'],1066382.0879580453,Skipped,26.50093633492412,26.529791185228227,33.64243158490983,40.09928060528673,27.20634352975453,37.262669302700274
REQ-00439,20000,500,1066.2415969371796,219.7398178577423,mobilenet_v3_small,0.281718373298645,0.70012,WARM,True,['mobilenet_v3_small'],1066246.4145408012,Skipped,26.50659783024331,26.53545268054742,33.64809308022902,40.10494210060592,27.212005025073722,37.26833079801947
REQ-00441,20000,500,1064.8335399627686,221.82934498786926,mobilenet_v3_small,0.4459380805492401,0.699599,WARM,True,['mobilenet_v3_small'],1064838.432291057,Skipped,26.517920820881695,26.546775671185802,33.6594160708674,40.1162650912443,27.223328015712106,37.27965378865785
REQ-00434,20000,500,1068.9450600147247,218.78047490119934,mobilenet_v3_small,0.3464120924472809,9.725066,WARM,True,['mobilenet_v3_small'],1068949.8714576475,Skipped,26.478290353647353,26.50714520395146,33.61978560363306,40.07663462400996,27.183697548477763,37.24002332142351
REQ-00442,20000,500,1066.08908700943,222.93793368339539,mobilenet_v3_small,0.7757439613342285,3.015675,WARM,True,['mobilenet_v3_small'],1066093.750916887,Skipped,26.523582316200887,26.552437166504994,33.665077566186596,39.76613535983414,26.873198284301942,36.92952405724768
REQ-00435,20000,500,1070.6694920063019,218.86921763420105,mobilenet_v3_small,0.7109711170196533,9.362891,WARM,True,['mobilenet_v3_small'],1070674.3367500603,Skipped,26.483951848966544,26.51280669927065,33.62544709895225,40.08229611932915,27.189359043796955,37.2456848167427
REQ-00440,20000,500,1074.2993631362915,220.78035306930542,mobilenet_v3_small,0.2619241178035736,9.748226,WARM,True,['mobilenet_v3_small'],1074304.2707089335,Skipped,26.512259325562503,26.54111417586661,33.65375457554821,40.11060359592511,27.217666520392914,37.27399229333866
REQ-00443,20000,500,1080.3088068962097,224.34639286994934,mobilenet_v3_small,0.7054031491279602,9.577065,WARM,True,['mobilenet_v3_small'],1080313.6748750694,Skipped,26.40432965108643,26.433184501390535,37.97755173370098,40.00267392144903,27.10973684591684,37.16606261886258
REQ-00446,20000,500,1082.8286216259003,227.16799879074097,mobilenet_v3_small,0.18081392347812653,1.49454,WARM,True,['mobilenet_v3_small'],1082833.5412079468,Skipped,26.47230724197014,26.501162092274246,38.29249745527354,40.070651512332745,27.17771443680055,37.2340402097463
REQ-00447,20000,500,1082.0148701667786,229.0321810245514,mobilenet_v3_small,0.9341347813606262,1.003069,WARM,True,['mobilenet_v3_small'],1082019.8311246932,Skipped,26.47796873728933,26.506823587593438,38.29815895059273,40.07631300765194,27.18337593211974,37.239701705065485
REQ-00448,20000,500,1082.6553671360016,229.41375279426575,mobilenet_v3_small,0.33981314301490784,0.996688,WARM,True,['mobilenet_v3_small'],1082660.3060001507,Skipped,26.470177909312934,26.49903275961704,37.6343552152363,40.06852217967554,27.175585104143344,37.23191087708909
REQ-00444,20000,500,1086.1118159294128,226.26899671554565,mobilenet_v3_small,0.547429621219635,9.384468,WARM,True,['mobilenet_v3_small'],1086116.7523749173,Skipped,26.460984251331755,26.489839101635862,38.28117446463516,40.05932852169436,27.166391446162166,37.22271721910791
REQ-00445,20000,500,1086.7621049880981,227.0460638999939,mobilenet_v3_small,0.961943507194519,9.064739,WARM,True,['mobilenet_v3_small'],1086767.0739591122,Skipped,26.466645746650947,26.495500596955054,38.286835959954345,40.06499001701356,27.172052941481358,37.2283787144271
REQ-00449,20000,500,1092.1749031543732,229.4988648891449,mobilenet_v3_small,0.21198362112045288,9.292077,WARM,True,['mobilenet_v3_small'],1092179.8941660672,Skipped,26.475839404632126,26.504694254936233,37.640016710555486,40.074183674994735,27.181246599462536,37.23757237240828
REQ-00451,20000,500,1091.9692599773407,230.1355538368225,mobilenet_v3_small,0.4090133607387543,3.835629,WARM,True,['mobilenet_v3_small'],1091974.1884591058,Skipped,26.551607823492233,26.58046267379634,37.7157851294156,40.149952093854836,27.257015018322644,37.31334079126838
REQ-00450,20000,500,1093.942856311798,229.59888672828674,mobilenet_v3_small,0.23121745884418488,9.720896,WARM,True,['mobilenet_v3_small'],1093947.8344167583,Skipped,26.54594632817304,26.574801178477145,37.710123634096405,40.14429059853565,27.251353523003452,37.30767929594919
REQ-00454,20000,500,1093.2288858890533,231.84608578681946,mobilenet_v3_small,0.3106347918510437,0.730655,WARM,True,['mobilenet_v3_small'],1093232.0014582947,Skipped,26.455142124306853,26.483996974610957,37.897817196921515,40.053486394669456,27.16054931913726,37.216875092083
REQ-00452,20000,500,1101.0886330604553,230.23352193832397,mobilenet_v3_small,0.18401680886745453,9.568822,WARM,True,['mobilenet_v3_small'],1101093.6541249976,Skipped,26.557269318811425,26.58612416911553,37.72144662473479,40.15561358917403,27.262676513641836,37.319002286587576
REQ-00455,20000,500,1100.0970540046692,231.94126892089844,mobilenet_v3_small,0.5048546195030212,6.986572,WARM,True,['mobilenet_v3_small'],1100102.029332891,Skipped,26.460803619626045,26.48965846993015,37.90347869224071,40.059147889988644,27.166210814456452,37.222536587402196
REQ-00453,20000,500,1102.4228060245514,230.6384298801422,mobilenet_v3_small,0.21240092813968658,9.580084,WARM,True,['mobilenet_v3_small'],1102427.819499746,Skipped,26.44948062898766,26.478335479291765,37.89215570160233,40.04782489935026,27.15488782381807,37.21121359676381
REQ-00456,20000,500,1100.886743068695,233.40388989448547,mobilenet_v3_small,0.2686785161495209,8.467122,WARM,True,['mobilenet_v3_small'],1100891.689708922,Skipped,26.466465114945237,26.49531996524934,37.9091401875599,40.06480938530784,27.171872309775644,37.228198082721384
REQ-00458,20000,500,1102.1548221111298,234.90128183364868,mobilenet_v3_small,0.1973077356815338,5.003108,WARM,True,['mobilenet_v3_small'],1102159.789792262,Skipped,26.47778810558362,26.506642955887724,37.92046317819828,40.07613237594622,27.183195300414027,37.23952107335977
REQ-00457,20000,500,1106.4246311187744,234.22525882720947,mobilenet_v3_small,0.5376214981079102,9.405315,WARM,True,['mobilenet_v3_small'],1106429.591583088,Skipped,26.47212661026443,26.500981460568532,37.914801682879094,40.07047088062703,27.177533805094836,37.23385957804058
