REQ-00001,18000,1000,31.236395120620728,resnet34,0.7237986326217651,9.079409,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",31236.374916974455,24.433108969188712,29.662161698457332,26.26392965025407,42.452294270283694,64.27090124150851,38.27231519738761,3000
REQ-00000,18000,1000,36.536723136901855,resnet34,0.8067115545272827,9.148809,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",36536.715999944136,23.667554266083297,20.554605979341346,25.91208847376913,41.37026488347181,62.628194039241166,37.234594412530875,3000
REQ-00004,18000,1000,60.82093000411987,vit_b_16,0.8570523262023926,12.878474,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",60820.96129190177,43.21451987429509,48.443572603563716,45.04534055536045,61.23370517539008,83.0523121466149,57.053726102494,3000
REQ-00002,18000,1000,63.0325710773468,mobilenet_v3_small,0.9980601668357849,9.40643,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",63032.71658299491,36.954049572592965,42.18310230186158,38.78487025365831,54.97323487368794,76.79184184491275,50.79325580079186,3000
REQ-00003,18000,1000,72.97770190238953,mobilenet_v3_small,0.912194013595581,9.41983,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",72977.84158308059,36.954049572592965,42.18310230186159,38.78487025365832,54.97323487368794,76.79184184491277,50.79325580079187,3000
REQ-00005,18000,1000,74.94657897949219,vit_b_16,0.7126799821853638,11.981826,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",74946.64595788345,49.47499017599722,54.70404290526584,51.305810857062575,67.4941754770922,89.31278244831702,63.314196404196124,3000
REQ-00007,18000,1000,88.353600025177,resnet18,0.6736660599708557,2.784848,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",88353.88229205273,64.78563214534202,57.56455211990338,62.62511280595279,78.81347742598241,100.63208439720722,74.63349835308634,3000
REQ-00006,18000,1000,101.5608241558075,resnet34,0.9484397172927856,7.391337,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",101561.03412504308,58.897449569789735,51.6763695443511,56.7369302304005,72.92529485043013,94.74390182165494,68.74531577753405,3000
REQ-00008,18000,1000,102.87126326560974,resnet34,0.7987010478973389,2.055882,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",102871.55604083091,70.6738147208943,63.45273469545566,68.51329538150506,84.70166000153469,106.52026697275952,80.52168092863862,3000
REQ-00010,18000,1000,119.64211392402649,mobilenet_v3_small,0.4506929814815521,8.944151,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",119642.52212503925,77.10447598593329,82.33276869590561,79.46757498493861,95.12290126773198,116.9415082389568,90.9429221948359,3000
REQ-00011,18000,1000,133.09205293655396,mobilenet_v3_small,0.8829410076141357,9.18397,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",133092.35908300616,83.40942948401313,88.63772219398547,85.77252848301845,101.42785476581183,123.24646173703664,97.24787569291574,3000
REQ-00009,18000,1000,136.14838290214539,resnet34,0.9205465316772461,7.971329,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",136148.78779207356,76.56199729644659,69.34091727100795,74.40147795705735,90.58984257708698,112.4084495483118,86.40986350419091,3000
REQ-00012,18000,1000,157.39125800132751,resnet18,0.6970838308334351,6.028858,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",157391.6167500429,88.54218447971344,93.77047718968576,90.90528347871876,118.0423603672243,128.37921673273695,102.40896977663562,3000
REQ-00014,18000,1000,157.0312831401825,resnet18,0.7071452140808105,4.019569,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",157031.67908312753,100.13106578114399,97.30675925546392,102.52974177111597,129.66681865962153,140.00367502513416,114.03342806903285,3000
REQ-00015,18000,1000,164.34531998634338,vit_b_16,0.6722294688224792,13.239986,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",164345.8325411193,105.88886305720514,103.06455653152506,108.75627555068974,135.42461593568265,145.7614723011953,119.79122534509399,3000
REQ-00013,18000,1000,169.92650699615479,resnet34,0.8571757078170776,8.990001,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",169926.92608293146,95.8063121189376,101.03460482890992,98.1694111179429,125.30648800644846,135.64334437196112,109.67309741585979,3000
REQ-00016,18000,1000,188.6804370880127,mobilenet_v3_small,0.7715007662773132,7.022018,WARM,True,"['mobilenet_v3_small', 'resnet18', 'resnet34', 'resnet50', 'resnet101', 'vit_b_16']",188680.8974999003,111.54111002654126,116.80497972748024,114.40852252002585,130.20429179645117,151.41371927053143,125.44347231443011,3000
