REQ-00000,100,1200,17.236746072769165,resnet18,0.6736660599708557,10.947802,COLD,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00000,100,1200,12.578545331954956,resnet34,0.8791869878768921,11.325567,WARM,True,0.0,0.0,0.0,0.0,0.0,0.0
REQ-00000,100,1200,9.39705228805542,resnet34,0.8141436576843262,9.271949,WARM,True,8.765378,6.873314,11.321329,12.487611,4.291325,12.43565
REQ-00000,100,1200,12.633472204208374,resnet18,0.7086116075515747,6.801445,WARM,True,8.748657300000001,6.8499051,11.1161169,12.1693597,4.3849276,11.5438205
