REQ-00027,1000,500,32.622036933898926,14.723504781723022,mobilenet_v3_small,0.8588259220123291,0.117956,WARM,True,['mobilenet_v3_small'],32621.723165735602,True,0.9520962453011084,3.584560331217921,3.020955880021677,1.1013543596466133,1.4244051337268488,1.3002812375059962
REQ-00028,1000,500,32.5966911315918,14.802404880523682,mobilenet_v3_small,0.20202024281024933,0.051781,WARM,True,['mobilenet_v3_small'],32596.37779230252,True,0.9572808479464915,3.589744933863304,3.0261404826670604,1.1065389622919963,1.4295897363722319,1.3054658401513795
REQ-00029,1000,500,32.54615783691406,14.905165672302246,mobilenet_v3_small,0.2670823335647583,0.051261,WARM,True,['mobilenet_v3_small'],32545.86129169911,True,0.9624654505918746,3.5949295365086873,3.031325085312443,1.1117235649373796,1.434774339017615,1.3106504427967625
REQ-00026,1000,500,40.51950788497925,14.6387619972229,mobilenet_v3_small,0.2873547375202179,8.337242,WARM,True,['mobilenet_v3_small'],40519.22104181722,True,0.9469116426557252,3.5793757285725376,3.015771277376294,1.09616975700123,1.4192205310814656,1.2950966348606132
REQ-00025,1000,500,41.81011199951172,14.147358894348145,mobilenet_v3_small,0.15959246456623077,9.4181,WARM,True,['mobilenet_v3_small'],41809.77620789781,True,0.9417270400103421,3.574191125927155,3.0105866747309107,1.090985154355847,1.4140359284360826,1.28991203221523
REQ-00030,1000,500,39.78184986114502,16.699984788894653,mobilenet_v3_small,0.5464266538619995,2.820672,WARM,True,['mobilenet_v3_small'],39781.5432921052,Skipped,1.072785285955173,4.213596248439178,3.5674443173625585,1.2220434003006777,1.5450941743809132,1.4209702781600608
REQ-00031,1000,500,38.564918756484985,18.943781852722168,mobilenet_v3_small,0.281398206949234,3.453864,WARM,True,['mobilenet_v3_small'],38564.3839170225,Skipped,1.0603471097597144,4.20115807224372,3.5550061411671003,1.4527016311628755,1.5326559981854546,1.4085321019646022
REQ-00034,1000,500,39.6802339553833,19.845401763916016,mobilenet_v3_small,0.23482070863246918,0.698535,WARM,True,['mobilenet_v3_small'],39679.85637532547,Skipped,1.130358970279792,4.6174664928334295,3.607395222846336,3.383734595860669,1.5850450798646907,1.4609211836438378
REQ-00033,1000,500,40.788716077804565,19.75961685180664,mobilenet_v3_small,0.8262789845466614,2.998793,WARM,True,['mobilenet_v3_small'],40788.38466666639,Skipped,1.125174367634409,4.629904669028887,3.619833399041795,1.51752888903757,1.5974832560601493,1.473359359839297
REQ-00035,1000,500,40.037611961364746,21.409082889556885,mobilenet_v3_small,0.4149884879589081,1.001927,WARM,True,['mobilenet_v3_small'],40037.20037499443,Skipped,1.1521208127467906,4.656851114141269,3.646779844154176,3.4231192171685096,1.6244297011725306,1.5003058049516782
