REQ-00000,20,0.05,78.5828309059143,resnet34,0.4100266396999359,27.348003,WARM,True,19.697828203869616,9.05118071836553,26.631938846274103,32.22457565155705,68.04133158307856,27.03589204298492
REQ-00001,20,0.05,79.17587685585022,mobilenet_v3_small,0.4401259124279022,20.104739,WARM,True,19.697828203869616,9.05118071836553,26.631938846274103,32.22457565155705,68.04133158307856,27.03589204298492
REQ-00002,20,0.05,104.59098815917969,resnet34,0.9330905079841614,26.721874,WARM,True,19.697828203869616,9.05118071836553,26.631938846274103,32.22457565155705,68.04133158307856,27.03589204298492
REQ-00003,20,0.05,113.33704280853271,resnet101,0.47143229842185974,79.109313,WARM,True,54.32369877085445,42.78983066155836,61.83565196679264,67.8943418391825,106.69582743166414,62.27326792989603
REQ-00004,20,0.05,130.26041984558105,mobilenet_v3_small,0.49741336703300476,20.095041,WARM,True,54.32369877085443,42.789830661558334,61.83565196679262,67.89434183918249,106.69582743166411,62.273267929896
REQ-00005,20,0.05,146.48729300498962,resnet18,0.7532922029495239,14.517838,WARM,True,70.81589121251892,59.282023103222826,78.32784440845711,84.38653428084697,123.18801987332861,78.76546037156051
REQ-00006,20,0.05,162.049546957016,vit_b_16,0.7752591371536255,27.183405,WARM,True,87.3080836541834,75.77421554488733,94.82003685012161,100.87872672251147,139.6802123149931,95.257652813225
REQ-00007,20,0.05,183.2570948600769,vit_b_16,0.8656333088874817,27.528377,WARM,True,103.8002760958479,92.2664079865518,111.3122292917861,117.37091916417596,156.17240475665758,111.74984525488946
REQ-00008,20,0.05,197.9206109046936,vit_b_16,0.7568932771682739,28.388944,WARM,True,120.29246853751242,108.75860042821631,127.80442173345061,133.8631116058405,172.6645971983221,128.24203769655398
REQ-00009,20,0.05,216.03092193603516,mobilenet_v3_small,0.8096295595169067,19.5573,WARM,True,136.7846609791769,125.2507928698808,144.29661417511508,150.35530404750494,189.15678963998658,144.73423013821846
REQ-00010,20,0.05,233.09359121322632,mobilenet_v3_small,0.8604996204376221,20.364661,WARM,True,153.27685342084135,141.74298531154528,160.78880661677957,166.84749648916943,205.64898208165107,161.22642257988295
REQ-00011,20,0.05,248.8258180618286,resnet34,0.8873841166496277,26.802661,WARM,True,169.76904586250583,158.23517775320977,177.28099905844402,183.3396889308339,222.14117452331556,177.71861502154744
REQ-00013,20,0.05,254.5471420288086,resnet101,0.8017356395721436,52.625626,WARM,True,202.7534307458348,191.2195626365387,210.265383941773,216.32407381416286,255.1255594066445,210.70299990487638
REQ-00012,20,0.05,261.53474378585815,resnet18,0.6842795014381409,14.465518,WARM,True,186.26123830417032,174.72737019487425,193.7731915001085,199.83188137249837,238.63336696498,194.2108074632119
REQ-00014,20,0.05,262.35351490974426,resnet34,0.9559556245803833,25.938523,WARM,True,219.24562318749932,207.7117550782032,226.7575763834375,232.81626625582737,271.617751848309,227.1951923465409
REQ-00000,25,0.05,79.32568597793579,resnet34,0.9562694430351257,27.25721,WARM,True,19.863320975709993,11.755494921213373,26.787305209199104,35.04549547886805,69.73186079342315,27.281709169565097
