REQ-00000,5000,1000,3.8924400806427,3.0994415283203125e-06,resnet34,0.7354457974433899,0.166922,WARM,True,"['resnet34', 'resnet50', 'resnet18', 'vit_b_16', 'resnet101', 'mobilenet_v3_small']",3892.2916250303388,True,0.06169813926908784,0.09170401567500434,0.14691962408404868,0.24213569450436828,0.627308804070345,0.611320437440743
REQ-00001,5000,1000,11.595453023910522,1.08697509765625,mobilenet_v3_small,0.5932461619377136,3.821696,WARM,True,"['resnet34', 'resnet50', 'resnet18', 'vit_b_16', 'resnet101', 'mobilenet_v3_small']",11595.263542141765,True,0.06169813926908784,0.09019751410750391,0.14868796167564383,0.23847542505393146,0.627308804070345,0.5687922936966687
REQ-00002,5000,1000,119.64907503128052,4.039738178253174,vit_b_16,0.9058323502540588,12.190421,WARM,True,"['resnet34', 'resnet50', 'resnet18', 'vit_b_16', 'resnet101', 'mobilenet_v3_small']",119648.5973331146,True,0.06001352534217906,0.08668626269675353,0.14886796550807946,0.22433548254853833,0.8585956236633105,0.7422734643270019
REQ-00081,5000,1000,85.36782598495483,82.16826510429382,mobilenet_v3_small,0.7173407077789307,0.286435,WARM,True,['mobilenet_v3_small'],85367.50283278525,True,3.5841256187048964,5.022853662129499,8.848537421302334,17.845263314954916,7.887510063760828,5.154021592548433
REQ-00082,5000,1000,96.37362599372864,83.78856801986694,mobilenet_v3_small,0.2460593432188034,8.662463,WARM,True,['mobilenet_v3_small'],96373.14512487501,True,4.013797527455772,5.985490500317053,9.278209330053208,18.274935223705796,8.317181972511703,5.583693501299308
REQ-00083,5000,1000,96.54752373695374,84.20451927185059,mobilenet_v3_small,0.24753223359584808,7.713624,WARM,True,['mobilenet_v3_small'],96547.17383394018,True,4.435814030834759,7.397602324699426,9.700225833432196,18.69695172708478,8.73919847589069,6.005710004678296
REQ-00084,5000,1000,96.10399794578552,85.58359122276306,mobilenet_v3_small,0.40701767802238464,1.601243,WARM,True,['mobilenet_v3_small'],96103.57175022364,Skipped,5.263457281857682,8.206232046781686,10.527869084455117,19.524594978107704,9.566841726913614,6.833353255701218
REQ-00085,5000,1000,105.58057403564453,87.22365689277649,mobilenet_v3_small,0.7443386316299438,0.981306,WARM,True,['mobilenet_v3_small'],105580.19870799035,Skipped,6.341064873795478,11.78558350270306,11.605476676392914,21.195272625866302,10.64444931885141,7.910960847639013
REQ-00087,5000,1000,123.16735410690308,90.5836730003357,mobilenet_v3_small,0.4815175533294678,5.412051,WARM,True,['mobilenet_v3_small'],123166.91324999556,Skipped,7.4430195353914765,12.887538164299057,12.707431337988913,22.297227287462302,11.746403980447408,9.012915509235013
REQ-00086,5000,1000,126.43561482429504,90.49831819534302,mobilenet_v3_small,0.9283770322799683,8.991536,WARM,True,['mobilenet_v3_small'],126435.14112522826,Skipped,7.403663563540758,12.84818219244834,12.668075366138195,22.25787131561158,11.70704800859669,8.973559537384293
REQ-00089,5000,1000,124.77294898033142,92.97760725021362,mobilenet_v3_small,0.35390806198120117,3.986933,WARM,True,['mobilenet_v3_small'],124772.28808309883,Skipped,7.904392010621181,13.348910639528762,13.168803813218616,22.758599762692004,12.207776455677111,9.474287984464716
REQ-00090,5000,1000,125.38488698005676,93.29678010940552,mobilenet_v3_small,0.7973800301551819,1.001491,WARM,True,['mobilenet_v3_small'],125384.49820782989,Skipped,8.504244555709734,13.948763184617317,13.76865635830717,23.35845230778056,12.807629000765665,10.07414052955327
REQ-00091,5000,1000,125.76241397857666,93.91623401641846,mobilenet_v3_small,0.8155183792114258,0.995829,WARM,True,['mobilenet_v3_small'],125761.97741692886,Skipped,8.543600527560454,13.988119156468036,13.808012330157888,23.397808279631278,12.839329567244494,10.1058410960321
REQ-00092,5000,1000,127.48366475105286,94.0213770866394,mobilenet_v3_small,0.5555497407913208,0.483669,WARM,True,['mobilenet_v3_small'],127483.2615419291,Skipped,8.973272436311328,14.41779106521891,14.237684238908763,23.82748018838215,13.27665688136726,10.543168410154864
REQ-00088,5000,1000,130.62435603141785,91.64457702636719,mobilenet_v3_small,0.11858529597520828,8.875378,WARM,True,['mobilenet_v3_small'],130623.93641704693,Skipped,7.872691444142352,13.317210073049932,13.137103246739787,22.72689919621317,12.176075889198282,9.442587417985887
REQ-00093,5000,1000,128.57712197303772,94.1060540676117,mobilenet_v3_small,0.4199889004230499,1.1843,WARM,True,['mobilenet_v3_small'],128576.69412484393,Skipped,9.012628408162046,14.457147037069628,14.277040210759484,23.86683616023287,13.316012853217979,10.582524382005582
REQ-00094,5000,1000,137.31567311286926,94.69911289215088,mobilenet_v3_small,0.4273461401462555,9.744472,WARM,True,['mobilenet_v3_small'],137315.1315418072,Skipped,9.044328974640875,14.488847603548457,14.308740777238311,23.8985367267117,13.340058014324917,10.606569543112522
REQ-00096,5000,1000,139.50478434562683,96.18328499794006,mobilenet_v3_small,0.7717971801757812,0.990155,WARM,True,['mobilenet_v3_small'],139504.30704187602,Skipped,9.683537491580148,15.128056120487729,14.947949294177585,24.537745243650974,13.98692193663608,11.253433465423685
REQ-00095,5000,1000,146.71608424186707,94.78782200813293,mobilenet_v3_small,0.998513400554657,9.426522,WARM,True,['mobilenet_v3_small'],146715.57762520388,Skipped,9.076029541119706,14.520548170027286,14.34044134371714,23.930237293190526,13.379413986175635,10.64592551496324
REQ-00097,5000,1000,145.307963848114,97.38234806060791,mobilenet_v3_small,0.587179958820343,1.935715,WARM,True,['mobilenet_v3_small'],145307.52016743645,Skipped,10.113209400331023,15.557728029238604,15.37762120292846,24.967417152401843,14.416593845386954,11.68310537417456
REQ-00098,5000,1000,147.2782621383667,98.4094750881195,mobilenet_v3_small,0.4383769631385803,1.297598,WARM,True,['mobilenet_v3_small'],147277.75766700506,Skipped,10.933197245982054,16.37771587488964,16.19760904857949,25.787404998052878,15.236581691037987,12.50309321982559
REQ-00099,5000,1000,147.82063508033752,98.86732697486877,mobilenet_v3_small,0.4652816355228424,0.996455,WARM,True,['mobilenet_v3_small'],147820.09404199198,Skipped,10.972553217832772,16.417071846740352,16.23696502043021,25.826760969903596,15.275937662888705,12.542449191676308
REQ-00100,5000,1000,147.4532186985016,100.23226404190063,mobilenet_v3_small,0.6153910160064697,1.000527,WARM,True,['mobilenet_v3_small'],147452.74137472734,Skipped,11.01190918968349,16.456427818591074,16.276320992280926,25.866116941754314,15.315293634739422,12.581805163527028
