REQ-00003,30000,1000,0.017655134201049805,2.4513487815856934,-1,0.0,-1,SKIPPED,False,[],-1,31.408263348571328,30.114842882076445,36.85409807011932,49.496501757288044,83.05733045951573,46.81314644832351
REQ-00004,30000,1000,0.01421213150024414,3.1036667823791504,-1,0.0,-1,SKIPPED,False,[],-1,33.210097384824394,31.71235734654469,38.655932106372376,51.29833579354111,84.85916449576878,48.61498048457658
REQ-00005,30000,1000,0.0186460018157959,4.413833856582642,-1,0.0,-1,SKIPPED,False,[],-1,33.210097384824394,31.71235734654469,38.655932106372376,51.29833579354111,84.85916449576878,48.61498048457658
REQ-00006,30000,1000,0.017819881439208984,5.434523105621338,-1,0.0,-1,SKIPPED,False,[],-1,33.210097384824394,31.71235734654469,38.655932106372376,51.29833579354111,84.85916449576878,48.61498048457658
REQ-00007,30000,1000,0.018805980682373047,6.403388977050781,-1,0.0,-1,SKIPPED,False,[],-1,32.591728287616604,31.01128245139723,38.037563009164586,50.679966696333324,84.24079539856098,47.99661138736879
REQ-00009,30000,1000,0.015634775161743164,8.348136901855469,-1,0.0,-1,SKIPPED,False,[],-1,32.591728287616604,30.97485043775373,37.11465256678308,50.679966696333324,84.24079539856098,47.99661138736879
REQ-00011,30000,1000,0.016350984573364258,12.12124514579773,-1,0.0,-1,SKIPPED,False,[],-1,32.88553804377841,30.779119324053287,37.26155744486398,50.82687157441423,84.3877002766419,48.14351626544969
REQ-00012,30000,1000,0.013563156127929688,12.333422899246216,-1,0.0,-1,SKIPPED,False,[],-1,32.88553804377841,30.779119324053287,37.26155744486398,50.82687157441423,84.3877002766419,48.14351626544969
REQ-00000,30000,1000,12.78366994857788,1.9073486328125e-05,mobilenet_v3_small,0.5689248442649841,8.748257,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",12783.504458144307,22.839742655955604,21.914563190349224,28.190443670240793,40.606194603456494,72.70309766476694,37.85202299152929
REQ-00001,30000,1000,12.50121808052063,1.006587028503418,resnet18,0.3434951901435852,2.058237,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",12501.04562472552,22.839742655955604,21.914563190349224,28.190443670240793,40.606194603456494,72.70309766476694,37.85202299152929
REQ-00014,30000,1000,0.013400793075561523,13.789690971374512,-1,0.0,-1,SKIPPED,False,[],-1,33.18930636501664,31.08288764529152,38.374101009629825,51.130639895652465,84.69146859788013,48.44728458668793
REQ-00015,30000,1000,0.021020174026489258,14.983850955963135,-1,0.0,-1,SKIPPED,False,[],-1,33.18930636501664,31.08288764529152,38.374101009629825,51.130639895652465,84.69146859788013,48.44728458668793
REQ-00002,30000,1000,14.558233976364136,2.0176711082458496,resnet18,0.6605944037437439,2.998986,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",14558.098207693547,23.536313058217047,22.24289259172216,28.982147779765036,41.62455146693377,75.18538016916143,38.94119615796923
REQ-00008,30000,1000,10.206176042556763,7.5085060596466064,mobilenet_v3_small,0.6607308387756348,8.890985,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",10206.017292104661,22.839742655955604,21.98908856308444,27.338526338811704,40.606194603456494,72.70309766476694,37.85202299152929
REQ-00010,30000,1000,10.322328090667725,11.282341003417969,resnet34,0.5581911206245422,3.269314,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",10322.170708328485,22.975347158799515,21.615987144163395,27.338526338811704,40.606194603456494,72.70309766476694,37.85202299152929
REQ-00013,30000,1000,10.837010860443115,13.29962682723999,resnet18,0.4674457609653473,6.774961,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",10836.766082793474,23.68321793629795,21.576799216572827,28.499851105906828,41.62455146693377,75.18538016916143,38.94119615796923
REQ-00016,30000,1000,11.363098859786987,15.295696020126343,resnet34,0.8968198299407959,0.191545,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",11362.923417240381,23.68321793629795,21.576799216572827,28.035447989001835,41.62455146693377,75.18538016916143,38.94119615796923
REQ-00017,30000,1000,11.515758752822876,15.885050058364868,resnet18,0.3918028771877289,7.116102,WARM,True,['resnet18'],11515.624499879777,31.066538797375024,28.9601200776499,35.418768850078905,49.00787232801084,82.5687010302385,46.324517019046304
