REQ-00000,30000,500,9.881347894668579,3.886222839355469e-05,resnet34,0.847351610660553,9.794336,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",9881.173959001899,21.691555101467547,23.51290664195873,27.6517807022258,38.86138358773718,71.17078958039212,37.02187642052986
REQ-00020,30000,500,0.015407800674438477,9.971657991409302,-1,0.0,-1,SKIPPED,False,[],-1,35.867602408267615,31.852985049551492,35.229111655128875,47.386394937195426,81.17743514837963,45.69392611001076
REQ-00001,30000,500,9.625840902328491,0.585191011428833,mobilenet_v3_small,0.9420691132545471,9.578231,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",9625.713457819074,21.000992374202625,23.51290664195873,27.6517807022258,38.86138358773718,71.17078958039212,37.02187642052986
REQ-00021,30000,500,0.013599872589111328,10.743659734725952,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180931,31.26436540309319,34.64049200867056,46.79777529073712,80.58881550192132,45.10530646355245
REQ-00005,30000,500,9.993778944015503,2.1382999420166016,mobilenet_v3_small,0.894610583782196,3.27959,WARM,True,['mobilenet_v3_small'],9993.65762481466,29.269060873224568,31.699158617872374,36.12332351798871,47.45906682014443,81.25010703132862,45.76659799295976
REQ-00022,30000,500,0.016997098922729492,12.303660869598389,-1,0.0,-1,SKIPPED,False,[],-1,35.278982761809274,31.26436540309315,34.64049200867053,46.79777529073708,80.58881550192129,45.10530646355241
REQ-00008,30000,500,10.3423011302948,2.7598400115966797,mobilenet_v3_small,0.8010299801826477,0.97509,WARM,True,['mobilenet_v3_small'],10342.169540934265,29.048630363422266,31.478728108070076,35.90289300818641,47.23863631034213,81.02967652152634,45.54616748315746
REQ-00023,30000,500,0.016029834747314453,14.252034902572632,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180923,31.264365403093105,34.64049200867048,46.797775290737036,80.58881550192123,45.10530646355237
REQ-00024,30000,500,0.01366114616394043,14.59377908706665,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180923,31.264365403093105,34.64049200867048,46.797775290737036,80.58881550192123,45.10530646355237
REQ-00009,30000,500,10.48299527168274,4.420931816101074,mobilenet_v3_small,0.6153910160064697,1.802083,WARM,True,['mobilenet_v3_small'],10482.903957832605,28.938415108521117,31.368512853168923,35.79267775328526,47.12842105544098,80.91946126662518,45.43595222825631
REQ-00003,30000,500,13.55092191696167,1.6759719848632812,mobilenet_v3_small,0.3358156085014343,8.630504,WARM,True,['mobilenet_v3_small'],13550.811416935176,29.930352402631463,32.36045014727927,36.784615047395604,48.120358349551324,81.91139856073553,46.427889522366655
REQ-00002,30000,500,14.491144895553589,0.7951669692993164,resnet34,0.6648849248886108,2.989986,WARM,True,"['resnet18', 'resnet34', 'mobilenet_v3_small']",14490.944750141352,21.000992374202625,23.51290664195873,27.6517807022258,38.86138358773718,71.17078958039212,37.02187642052986
REQ-00025,30000,500,0.014322280883789062,15.429533958435059,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00026,30000,500,0.013290166854858398,15.438719034194946,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00027,30000,500,0.015937089920043945,15.636291980743408,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00028,30000,500,0.017633914947509766,15.955674886703491,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00029,30000,500,0.016628026962280273,16.111726760864258,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00030,30000,500,0.014297723770141602,16.200921773910522,-1,0.0,-1,SKIPPED,False,[],-1,35.27898276180901,31.264365403092896,34.64049200867027,46.79777529073682,80.58881550192103,45.105306463552154
REQ-00004,30000,500,14.21098279953003,2.0970308780670166,mobilenet_v3_small,0.7154862880706787,8.870414,WARM,True,['mobilenet_v3_small'],14210.872499737889,29.489491383026866,31.919589127674673,36.34375402779101,47.67949732994673,81.47053754113092,45.98702850276206
REQ-00031,30000,500,0.01039886474609375,16.47389793395996,-1,0.0,-1,SKIPPED,False,[],-1,35.2789827618089,31.264365403092775,34.64049200867015,46.79777529073671,80.5888155019209,45.10530646355204
REQ-00032,30000,500,0.01733684539794922,16.62734079360962,-1,0.0,-1,SKIPPED,False,[],-1,35.2789827618089,31.264365403092775,34.64049200867015,46.79777529073671,80.5888155019209,45.10530646355204
REQ-00033,30000,500,0.012552976608276367,16.706246852874756,-1,0.0,-1,SKIPPED,False,[],-1,35.2789827618089,31.264365403092775,34.64049200867015,46.79777529073671,80.5888155019209,45.10530646355204
REQ-00034,30000,500,0.015298128128051758,16.709675788879395,-1,0.0,-1,SKIPPED,False,[],-1,35.2789827618089,31.264365403092775,34.64049200867015,46.79777529073671,80.5888155019209,45.10530646355204
REQ-00035,30000,500,0.018185138702392578,17.58521604537964,-1,0.0,-1,SKIPPED,False,[],-1,35.2789827618089,31.264365403092775,34.64049200867015,46.79777529073671,80.5888155019209,45.10530646355204
REQ-00010,30000,500,13.383559942245483,4.542162895202637,mobilenet_v3_small,0.38640663027763367,3.017296,WARM,True,['mobilenet_v3_small'],13383.430750109255,28.901676690220732,31.331774434868542,35.75593933498487,47.09168263714059,80.88272284832479,45.399213809955924
REQ-00036,30000,500,0.026388883590698242,18.258100986480713,-1,0.0,-1,SKIPPED,False,[],-1,35.278982761808734,31.26436540309261,34.64049200866999,46.797775290736546,80.58881550192075,45.10530646355187
REQ-00037,30000,500,0.017262935638427734,18.42570996284485,-1,0.0,-1,SKIPPED,False,[],-1,35.278982761808734,31.26436540309261,34.64049200866999,46.797775290736546,80.58881550192075,45.10530646355187
