REQ-00000,500000,1000,4.172734022140503,3.0994415283203125e-06,0.06276354183169046,0.09472073062092967,0.11466014092547429,0.254932746725879,0.6318260662904286,0.4913175862439114,0.13272933289408684,0.12515183398500085,0.3005678749177605,0.32985083293169737,2.103352207923308,0.9803376658819616
REQ-00001,500000,1000,26.58220386505127,0.983069896697998,0.06158538764852141,0.09286195755883671,0.12307982683292687,0.24924377205329112,0.6318260662904286,0.4913175862439114,2.044586791889742,1.0512737499084324,9.261028832988814,5.720922209089622,2.952228165930137,5.4482143339701
REQ-00003,500000,1000,24.993992805480957,4.173046112060547,45.407739554,0.15110186180295304,0.12307982683292687,0.24924377205329112,0.7615735596613857,0.5014230276195203,1.7155577910598367,3.8504782922100276,7.617681625066325,1.9629315841011703,4.6409815000370145,5.019083541817963
REQ-00002,500000,1000,28.588034868240356,3.8515851497650146,0.2452954488836693,3.432772736,0.12307982683292687,0.24924377205329112,0.7615735596613857,0.5014230276195203,0.20773129095323384,6.914577958872542,7.868752042064443,2.3722985421773046,5.597392166033387,5.308442916953936
REQ-00011,500000,1000,36.795758962631226,10.71589708328247,98.76668433883334,49.73866017228654,100.29967889283334,49.84498057505774,50.40000451163318,50.11817476858783,6.866062332876027,2.3994776669424027,4.141777499811724,7.592053458094597,5.147001374978572,10.420766749884933
REQ-00010,500000,1000,40.02211093902588,10.078958749771118,98.89443388500001,49.866409718453205,100.42742843900001,49.97273012122441,50.52775405779984,50.24592431475449,7.27153554209508,2.0178510409314185,6.6331084170378745,5.73931087506935,6.212541708024219,11.943065249826759
REQ-00005,500000,1000,52.95715093612671,7.581081867218018,0.35395720359577215,3.432772736,46.82281145,0.24924377205329112,0.7615735596613857,0.5014230276195203,9.734318750211969,1.9206299590878189,6.736563333077356,6.227334749884903,7.783975458936766,20.31555695901625
REQ-00013,500000,1000,62.19623398780823,13.875860929489136,90.74081659103742,42.42327569779529,42.61832766369951,41.819112827261804,42.37413676383724,42.09230702079189,4.667410040972754,3.0185725421179086,5.487560790963471,6.355820707976818,8.146422874880955,33.89661525003612
REQ-00015,500000,1000,75.17087292671204,16.901453971862793,43.7028082639427,43.29607920569471,93.14661465293685,42.691916335161224,42.11863767150391,40.25718428813271,1.9230070419143885,3.556423416826874,6.1484725419431925,6.497316375141963,10.645932750077918,45.75192483398132
REQ-00017,500000,1000,92.66841197013855,17.811218976974487,34.10015054996295,1.8370229319483895,1.839868654415897,0.8420296950902348,13.627546166741777,10.960050186326276,1.0582596249878407,4.280463834060356,7.44638495799154,5.350817083148286,11.888081874931231,61.295332374982536
REQ-00012,500000,1000,98.80958485603333,12.352283000946045,98.99663352193335,50.67909262869123,100.52962807593335,50.074929758157744,50.62995369473318,50.34812395168783,5.968874583020806,2.371640041936189,5.764100541826338,6.2528724579606205,7.571723375003785,70.03823883412406
REQ-00014,500000,1000,97.7885570526123,15.318288803100586,91.83261932093683,43.51507842769471,43.71013039359893,42.910915557161225,43.46593949373666,43.18410975069131,3.7242368750739843,3.136631540954113,6.11046583391726,5.80386474984698,9.886712917126715,69.00157154188491
REQ-00096,500000,1000,1.528439998626709,122.06832599639893,50.78707844092025,48.743822470376735,97.98558047472781,49.583554936905,99.5692641119778,51.60232372822196,0.18179958313703537,0.18374116718769073,0.30898520816117525,0.43123683403246105,0.1381757080089301,0.16148033319041133
REQ-00016,500000,1000,111.58670473098755,17.55174994468689,30.830851519125932,30.653513482927387,80.5040489301695,30.049350612393905,30.604374548969343,30.322544805923986,1.8824449579697102,4.512056833831593,5.379773874999955,6.543129333062097,11.027915542013943,81.99019654211588
REQ-00018,500000,1000,200.91072416305542,19.160911798477173,13.680605856520279,13.72182323533931,13.889827221598521,64.58072040010721,13.749173547073719,13.467343804028364,2.908281249925494,6.08399754203856,5.880700084147975,9.960400958079845,58.131244875025004,117.64292291691527
REQ-00019,500000,1000,284.0562632083893,20.299470901489258,1.3388466944715036,1.4194269963149173,1.6812059570631688,1.0400223967870066,53.01173565039126,1.284026758683836,4.696551791159436,6.209178416989744,6.125063000014052,11.841622667154297,95.12394149997272,158.82519058301114
